CELL_ID,IntakeID,Year,Class,ClassOrder,Infection,InfectionType,x,y,PC_Urban,3_zones,PC_Natural
159879,20104542,2010,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.49173434,43.66720196,0.177375856,3,0.301482316
157835,20103339,2010,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.47000605,43.63732483,0.201772495,3,0.301482316
159198,20104573,2010,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.4844394,43.64934705,0.222037862,4,0.301482316
161937,20101243,2010,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.34484485,43.67892212,0.279710929,4,0.301482316
159888,20102803,2010,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.38318183,43.65323074,0.279940758,4,0.301482316
159888,20104035,2010,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.38318349,43.65323036,0.279940758,4,0.301482316
174882,20100181,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.48743617,43.86119338,-0.765768426,1,0.301482316
174882,20104619,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.48744107,43.86119844,-0.765768426,1,0.301482316
174911,20100170,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.12505466,43.8402132,-0.338227554,1,0.301482316
174202,20100868,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.45876256,43.84763454,-0.228248565,1,0.301482316
174202,20101744,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.45856441,43.8476583,-0.228248565,1,0.301482316
169453,20100051,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.15635899,43.77507046,-0.225182323,1,0.301482316
173513,20100507,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.55012942,43.8468494,-0.178233529,1,0.301482316
170101,20100839,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.58499177,43.80340699,-0.11436558,2,0.301482316
170101,20100838,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.5849984,43.80341033,-0.11436558,2,0.301482316
170101,20100837,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.58500282,43.803Hwy 40402,-0.11436558,2,0.301482316
170101,20100840,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.5849948,43.80340722,-0.11436558,2,0.301482316
168058,20100081,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.54660101,43.77034626,-0.101967422,2,0.301482316
168058,20100081,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.54660101,43.77034626,-0.101967422,2,0.301482316
168058,20100080,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.54659474,43.77034954,-0.101967422,2,0.301482316
168058,20100080,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.54659474,43.77034954,-0.101967422,2,0.301482316
178310,20103265,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.26406358,43.89197221,-0.07842616,2,0.301482316
169428,20100209,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.47020493,43.78733656,-0.063540857,2,0.301482316
165325,20100379,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.60772144,43.74435477,-0.044998487,2,0.301482316
172835,20100542,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.50797293,43.83651825,-0.025174004,2,0.301482316
167375,20100132,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.56481435,43.76661278,-0.000665423,2,0.301482316
172150,20100159,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.54533944,43.82587637,0.008512886,2,0.301482316
165999,20100168,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.70899091,43.75330695,0.023512901,2,0.301482316
168084,20100303,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.22526384,43.75983528,0.023551973,2,0.301482316
172836,20100828,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.49152749,43.83764295,0.042295674,2,0.301482316
168762,20100145,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.27110619,43.76790414,0.047626005,3,0.301482316
176284,20100291,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.02035116,43.85087203,0.078601786,3,0.301482316
153050,20100135,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.61634193,43.58021152,0.080207393,3,0.301482316
172851,20104604,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.30707869,43.82363569,0.082007907,3,0.301482316
170781,20102616,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.60017554,43.81703563,0.08244188,3,0.301482316
171477,20102196,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.42458401,43.81632008,0.084397493,3,0.301482316
170114,20100228,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.42014777,43.79810723,0.087233025,3,0.301482316
173533,20103963,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.30120559,43.82960308,0.088128874,3,0.301482316
170112,20100242,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.44580022,43.79251676,0.09489317,3,0.301482316
170118,20100046,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.36852351,43.79229135,0.101799183,3,0.301482316
166029,20100084,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.34335101,43.73694389,0.104185894,3,0.301482316
163974,20100031,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.45461107,43.71413371,0.105224643,3,0.301482316
155085,20104658,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.75209624,43.61017814,0.109633367,3,0.301482316
165355,20100174,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.23513457,43.72268114,0.110827968,3,0.301482316
167402,20103458,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.22206661,43.75067841,0.110846946,3,0.301482316
162618,20100215,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.35520688,43.68855671,0.111191863,3,0.301482316
170807,20102466,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.28345141,43.79703944,0.128940007,3,0.301482316
162624,20100004,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.28266641,43.68436546,0.129571319,3,0.301482316
166707,20100162,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.38412407,43.74808218,0.132240798,3,0.301482316
170119,20100225,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.35481379,43.79274316,0.135483826,3,0.301482316
140086,20102284,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.70622865,43.41078329,0.135514268,3,0.301482316
168763,20100796,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.2612378,43.77018966,0.138000771,3,0.301482316
168755,20100468,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.36399697,43.77175502,0.140422765,3,0.301482316
168755,20100730,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.36399051,43.77174685,0.140422765,3,0.301482316
170792,20100144,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.47463439,43.80561066,0.145739904,3,0.301482316
170792,20101668,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.47443949,43.80576748,0.145739904,3,0.301482316
166713,20100637,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.30978245,43.74218612,0.151214483,3,0.301482316
164660,20100189,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.40217321,43.72511984,0.155486706,3,0.301482316
164672,20100361,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.24822319,43.71125527,0.169851119,3,0.301482316
162623,20100047,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.28829423,43.69124613,0.171624669,3,0.301482316
174232,20100439,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.08730636,43.8287588,0.173566278,3,0.301482316
174232,20104397,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.08954736,43.83044474,0.173566278,3,0.301482316
173534,20104577,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.28966657,43.8366439,0.175708187,3,0.301482316
163987,20100220,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.29596674,43.70882945,0.185794843,3,0.301482316
161939,20101685,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.32359477,43.68338907,0.191196092,3,0.301482316
163295,20100268,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.41906188,43.70238219,0.193438543,3,0.301482316
164658,20100146,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.42980711,43.71918885,0.209814847,4,0.301482316
164658,20100293,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.42980326,43.719187,0.209814847,4,0.301482316
162622,20100185,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.31272543,43.68568449,0.239112253,4,0.301482316
162622,20100373,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.31273058,43.68568372,0.239112253,4,0.301482316
162622,20100469,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.30179153,43.68817354,0.239112253,4,0.301482316
162622,20102914,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.3127438,43.68567138,0.239112253,4,0.301482316
162611,20100262,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.44277909,43.69732241,0.256726214,4,0.301482316
161916,20100334,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.60602868,43.69750925,0.274972231,4,0.301482316
160567,20100447,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.42150318,43.67163827,0.27879632,4,0.301482316
159888,20100276,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.38316605,43.65324399,0.279940758,4,0.301482316
160573,20101708,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.35135538,43.66244571,0.281510999,4,0.301482316
160572,20101082,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.3525868,43.66549814,0.28486448,4,0.301482316
168070,20100328,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.3983239,43.76431786,0.285235837,4,0.301482316
161247,20100585,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.4430864,43.6780172,0.301643238,4,0.301482316
159872,20100158,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.5876801,43.66576069,0.307651251,4,0.301482316
168071,20100005,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.38792817,43.76660251,0.314382805,4,0.301482316
171500,20100263,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.1464007,43.79700214,0.464522715,4,0.301482316
171500,20104318,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.14641152,43.79698462,0.464522715,4,0.301482316
159191,20104208,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.56427354,43.65503204,0.472456584,4,0.301482316
162625,20103692,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.27090624,43.68777361,-0.126325993,2,0.301482316
167385,20102753,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.43844593,43.7554112,-0.117208749,2,0.301482316
167385,20102752,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.43844343,43.75541083,-0.117208749,2,0.301482316
169428,20104516,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.47020509,43.78732913,-0.063540857,2,0.301482316
151002,20102858,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.64412528,43.55652873,-0.0523328,2,0.301482316
168768,20100735,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.19639193,43.76610532,-0.015242021,2,0.301482316
151004,20103227,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.61154256,43.55462029,0.015126252,2,0.301482316
163985,20100962,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.31638819,43.704946,0.016476878,2,0.301482316
164665,20104265,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.33879539,43.72060433,0.049753726,3,0.301482316
164665,20104264,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.33879939,43.72060481,0.049753726,3,0.301482316
161922,20103140,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.53270885,43.69614257,0.065418223,3,0.301482316
166710,20101021,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.34510258,43.7438577,0.066152523,3,0.301482316
161925,20100982,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.48946142,43.68698655,0.082075077,3,0.301482316
166017,20104734,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.48630153,43.74480281,0.084566996,3,0.301482316
162616,20100013,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.38327152,43.69038619,0.085024148,3,0.301482316
162616,20100035,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.3832747,43.6903889,0.085024148,3,0.301482316
162616,20100055,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.3832787,43.69038525,0.085024148,3,0.301482316
162616,20100107,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.38326487,43.69038949,0.085024148,3,0.301482316
162616,20100106,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.38327427,43.69039096,0.085024148,3,0.301482316
162616,20100217,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.38326705,43.69038074,0.085024148,3,0.301482316
162616,20100226,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.38327865,43.69038427,0.085024148,3,0.301482316
162616,20100241,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.38327255,43.69038481,0.085024148,3,0.301482316
162616,20104428,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.38328906,43.69036992,0.085024148,3,0.301482316
162616,20104427,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.38328697,43.69036802,0.085024148,3,0.301482316
159200,20101549,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.45995666,43.65469714,0.086510947,3,0.301482316
159200,20102808,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.45996541,43.65468801,0.086510947,3,0.301482316
160575,20103165,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.31619826,43.66550522,0.091255976,3,0.301482316
163979,20101054,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.39013736,43.70844283,0.093935819,3,0.301482316
166034,20103390,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.27787847,43.73004008,0.096262363,3,0.301482316
166029,20103847,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.34336665,43.7369347,0.104185894,3,0.301482316
163974,20101439,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.45397756,43.71073744,0.105224643,3,0.301482316
154420,20102941,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.53872599,43.5933121,0.106775321,3,0.301482316
155105,20101900,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.50526643,43.60080697,0.108511703,3,0.301482316
155105,20103459,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.50526651,43.60080421,0.108511703,3,0.301482316
154414,20100566,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.60935475,43.60127704,0.11574392,3,0.301482316
154414,20100568,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.60935394,43.60127239,0.11574392,3,0.301482316
154414,20100567,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.60934734,43.60127495,0.11574392,3,0.301482316
155104,20101089,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.51798157,43.60074417,0.117182904,3,0.301482316
171486,20101169,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.32153273,43.80759989,0.122690674,3,0.301482316
165327,20101548,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.59153147,43.73679776,0.132350677,3,0.301482316
165327,20101547,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.5915279,43.73680536,0.132350677,3,0.301482316
170794,20100083,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.44829384,43.80354157,0.13245891,3,0.301482316
157152,20102932,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.48153701,43.62261859,0.134876812,3,0.301482316
158512,20103456,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.53935213,43.65101163,0.155419369,3,0.301482316
164660,20100636,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.40217248,43.72512719,0.155486706,3,0.301482316
160569,20103102,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.40199963,43.66308854,0.163519051,3,0.301482316
163950,20104629,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.7482334,43.72994857,0.164522268,3,0.301482316
157830,20100896,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.53482485,43.64107224,0.165890936,3,0.301482316
157830,20101307,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.53482452,43.64107902,0.165890936,3,0.301482316
167400,20101241,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.25432712,43.75257636,0.16636067,3,0.301482316
160555,20102644,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.56312717,43.67455699,0.167112953,3,0.301482316
160555,20102642,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.56312538,43.67456066,0.167112953,3,0.301482316
168750,20102984,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.41556449,43.77976169,0.167297753,3,0.301482316
168764,20103078,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.24891294,43.76540645,0.167769608,3,0.301482316
152364,20100149,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.66893385,43.56951068,0.172827772,3,0.301482316
152364,20100149,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.66893385,43.56951068,0.172827772,3,0.301482316
170817,20100731,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.16067657,43.78532367,0.175034014,3,0.301482316
161249,20101235,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.42302571,43.67559315,0.175920952,3,0.301482316
161249,20101234,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.42302978,43.67559382,0.175920952,3,0.301482316
163987,20100884,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.29596947,43.70882645,0.185794843,3,0.301482316
168077,20100806,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.31015673,43.75899198,0.189397357,3,0.301482316
168077,20100805,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.31014945,43.75899258,0.189397357,3,0.301482316
168077,20100804,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.31014334,43.75898409,0.189397357,3,0.301482316
168077,20100802,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.31014622,43.75899519,0.189397357,3,0.301482316
158521,20100741,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.41886801,43.64424397,0.190836441,3,0.301482316
158521,20100968,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.41887169,43.64423546,0.190836441,3,0.301482316
161939,20100724,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.3235964,43.6833957,0.191196092,3,0.301482316
161939,20103108,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.32361042,43.68338092,0.191196092,3,0.301482316
161939,20103149,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.32361466,43.68338025,0.191196092,3,0.301482316
161254,20103536,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.35882754,43.67619702,0.193098639,3,0.301482316
170811,20100279,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.23880836,43.79382494,0.196278537,3,0.301482316
168756,20102749,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.34713601,43.77511982,0.200042157,3,0.301482316
162606,20103236,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.5037153,43.70295619,0.201031713,3,0.301482316
162606,20103237,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.50371395,43.70295997,0.201031713,3,0.301482316
168069,20100977,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.41283478,43.76933598,0.202632763,3,0.301482316
162610,20103313,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.45036212,43.69567445,0.203345562,3,0.301482316
161931,20102178,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.41830078,43.68319408,0.206456852,4,0.301482316
159884,20101004,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.43531406,43.65989887,0.208071972,4,0.301482316
158514,20102871,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.50540735,43.64862301,0.210475538,4,0.301482316
163297,20100764,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.39774349,43.70471398,0.220895745,4,0.301482316
163297,20100795,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.3884953,43.70431963,0.220895745,4,0.301482316
163297,20102764,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.38852286,43.70431056,0.220895745,4,0.301482316
163297,20103624,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.39775975,43.7046932,0.220895745,4,0.301482316
163297,20103625,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.39776041,43.7046963,0.220895745,4,0.301482316
163297,20103626,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.397761,43.70469667,0.220895745,4,0.301482316
159198,20100983,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.47971096,43.65042459,0.222037862,4,0.301482316
161258,20103158,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.30475476,43.66643459,0.227577452,4,0.301482316
161258,20103546,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.30576341,43.66875067,0.227577452,4,0.301482316
161258,20104402,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.30576476,43.66875063,0.227577452,4,0.301482316
159891,20100963,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.34979442,43.65888361,0.232278382,4,0.301482316
166021,20100742,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.43405494,43.73741938,0.233374727,4,0.301482316
166021,20100744,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.43404063,43.73741995,0.233374727,4,0.301482316
166021,20100769,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.43404797,43.73742384,0.233374727,4,0.301482316
166021,20100770,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.43404769,43.73742287,0.233374727,4,0.301482316
166021,20101206,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.43405213,43.73741616,0.233374727,4,0.301482316
161257,20103101,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.3201985,43.67511306,0.235633195,4,0.301482316
160571,20102655,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.37465164,43.66707288,0.241494859,4,0.301482316
160571,20102654,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.37465078,43.66706935,0.241494859,4,0.301482316
160571,20102656,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.37465119,43.66707255,0.241494859,4,0.301482316
160571,20103417,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.37465219,43.6670696,0.241494859,4,0.301482316
160571,20103510,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.37221736,43.66122963,0.241494859,4,0.301482316
159880,20103104,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.47997429,43.66006107,0.245385391,4,0.301482316
159880,20103103,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.47997661,43.66006173,0.245385391,4,0.301482316
161929,20100628,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.44609358,43.68556327,0.247139421,4,0.301482316
158522,20100725,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.41193986,43.64204822,0.248609889,4,0.301482316
158522,20100892,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.41194042,43.64204401,0.248609889,4,0.301482316
158522,20100891,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.41193788,43.64204357,0.248609889,4,0.301482316
158522,20100890,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.41193668,43.64204053,0.248609889,4,0.301482316
158522,20103288,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.41504343,43.6449578,0.248609889,4,0.301482316
160570,20102737,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.38637194,43.66251782,0.261442462,4,0.301482316
160570,20102737,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.38637194,43.66251782,0.261442462,4,0.301482316
159204,20100743,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.40600021,43.65231605,0.26711671,4,0.301482316
159204,20103532,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.40399184,43.64719907,0.26711671,4,0.301482316
160568,20100719,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.41118919,43.66514623,0.267784383,4,0.301482316
160568,20104020,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.41120592,43.66513352,0.267784383,4,0.301482316
160568,20104121,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.41120568,43.66513632,0.267784383,4,0.301482316
159888,20102912,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.38318037,43.65323002,0.279940758,4,0.301482316
159888,20103189,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.38309332,43.66137257,0.279940758,4,0.301482316
159888,20103188,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.38309412,43.66136992,0.279940758,4,0.301482316
159888,20103190,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.38309359,43.66137067,0.279940758,4,0.301482316
